,Location_Code,Latitude,Longitude,Grades,Community_School?,Economic_Need_Index,Percent_ELL,Percent_Asian,Percent_Black,Percent_Hispanic,Percent_Black_/_Hispanic,Percent_White,Student_Attendance_Rate,Percent_of_Students_Chronically_Absent,Rigorous_Instruction_%,Collaborative_Teachers_%,Supportive_Environment_%,Strong_Family-Community_Ties_%,Student_Achievement_Rating,Total_Proficiency_Average
1082,31R065,40.633709,-74.078261,"PK,0K,01,02,03,04,05",No,0.503,0.03,0.04,0.22,0.41,0.63,0.27,0.95,0.12,0.98,0.97,0.98,0.89,Meeting Target,2.84
1083,31R069,40.591227,-74.15756,"0K,01,02,03,04,05",No,0.371,0.05,0.14,0.03,0.22,0.25,0.59,0.95,0.12,0.98,0.94,0.96,0.82,Meeting Target,2.87
1084,31R072,40.59247,-74.158532,"06,07,08",No,0.366,0.04,0.2,0.05,0.24,0.29,0.5,0.94,0.17,0.89,0.93,0.86,0.69,Exceeding Target,2.81
1085,31R074,40.638837,-74.079494,"0K,01,02,03,04,05",No,0.8170000000000001,0.3,0.07,0.24,0.63,0.87,0.06,0.92,0.29,0.83,0.83,0.81,0.86,Exceeding Target,2.3
1086,31R075,40.544369,-74.197201,"06,07,08",No,0.207,0.01,0.09,0.01,0.1,0.11,0.79,0.95,0.12,0.92,0.94,0.85,0.74,Exceeding Target,3.105
1087,31R078,40.622417999999996,-74.079229,"PK,0K,01,02,03,04,05",Yes,0.884,0.07,0.03,0.42,0.49,0.91,0.05,0.9,0.41,0.91,0.9,0.77,0.84,,2.1550000000000002
1088,31R080,40.608441,-74.105262,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.366,0.01,0.08,0.2,0.22,0.42,0.48,0.95,0.1,0.93,0.92,0.87,0.8,Meeting Target,2.855
1089,31R861,40.620326,-74.16443199999999,"PK,0K,01,02,03,04,05,06,07,08",No,0.569,0.04,0.12,0.21,0.41,0.63,0.23,0.94,0.17,0.94,0.91,0.85,0.81,Exceeding Target,2.85
1090,32K045,40.686658,-73.910178,"0K,01,02,03,04,05,06,07,08,SE",No,0.8240000000000001,0.14,0.02,0.48,0.47,0.95,0.01,0.9,0.37,0.9,0.89,0.95,0.85,Meeting Target,2.4450000000000003
1091,32K075,40.693253999999996,-73.92132099999999,"PK,0K,01,02,03,04,05",No,0.856,0.16,0.02,0.21,0.74,0.96,0.02,0.91,0.35,0.91,0.87,0.87,0.81,Meeting Target,2.23
1092,32K086,40.700748,-73.91766,"0K,01,02,03,04,05",No,0.8809999999999999,0.28,0.04,0.01,0.94,0.95,0.01,0.95,0.16,0.93,0.95,0.95,0.85,Meeting Target,2.325
1093,32K106,40.693690999999994,-73.913234,"PK,0K,01,02,03,04,05",No,0.847,0.26,0.02,0.12,0.86,0.98,0.01,0.92,0.33,0.96,0.94,0.96,0.83,Meeting Target,2.245
1094,32K116,40.698057,-73.916588,"0K,01,02,03,04,05",No,0.8420000000000001,0.26,0.02,0.04,0.94,0.98,0.0,0.94,0.21,0.9,0.81,0.9,0.79,Meeting Target,2.5250000000000004
1095,32K123,40.703905,-73.922574,"0K,01,02,03,04,05",No,0.8590000000000001,0.28,0.04,0.03,0.9,0.94,0.01,0.95,0.17,0.9,0.94,0.94,0.89,Meeting Target,2.29
1096,32K145,40.701446000000004,-73.932301,"PK,0K,01,02,03,04,05",No,0.855,0.17,0.01,0.03,0.94,0.97,0.02,0.93,0.24,0.91,0.91,0.93,0.82,Approaching Target,2.275
1097,32K151,40.693371,-73.908233,"PK,0K,01,02,03,04,05",No,0.892,0.21,0.0,0.19,0.73,0.92,0.08,0.93,0.28,0.84,0.85,0.87,0.87,Approaching Target,2.06
1098,32K162,40.706871,-73.92002,"06,07,08",No,0.845,0.21,0.02,0.03,0.92,0.95,0.02,0.91,0.31,0.89,0.83,0.84,0.77,Meeting Target,2.23
1099,32K274,40.694186,-73.928157,"PK,0K,01,02,03,04,05",No,0.833,0.21,0.01,0.1,0.85,0.95,0.01,0.92,0.31,0.91,0.88,0.95,0.85,Meeting Target,2.31
1100,32K291,40.695648,-73.915406,"06,07,08",Yes,0.8390000000000001,0.3,0.01,0.15,0.81,0.96,0.03,0.89,0.36,0.96,0.97,0.88,0.78,Meeting Target,2.135
1101,32K299,40.690996999999996,-73.91785,"PK,0K,01,02,03,04,05",No,0.893,0.16,0.0,0.47,0.51,0.98,0.02,0.92,0.29,0.95,0.92,0.93,0.98,Exceeding Target,2.385
1102,32K347,40.700818,-73.927587,"06,07,08",No,0.821,0.18,0.02,0.07,0.89,0.96,0.01,0.92,0.24,0.86,0.9,0.82,0.81,Meeting Target,2.275
1103,32K349,40.700818,-73.927587,"06,07,08",Yes,0.863,0.3,0.0,0.04,0.95,0.99,0.0,0.94,0.18,0.85,0.91,0.83,0.78,Meeting Target,2.255
1104,32K376,40.698048,-73.92016600000001,"0K,01,02,03,04,05",No,0.88,0.17,0.01,0.07,0.9,0.97,0.02,0.95,0.13,0.96,0.97,0.98,0.81,Exceeding Target,2.67
1105,32K377,40.693816999999996,-73.914879,"PK,0K,01,02,03,04,05,06,07,08",No,0.8190000000000001,0.19,0.01,0.12,0.85,0.97,0.02,0.91,0.32,0.9,0.85,0.85,0.81,Approaching Target,2.18
1106,32K383,40.697891999999996,-73.919072,"05,06,07,08",No,0.643,0.02,0.05,0.43,0.5,0.93,0.01,0.96,0.1,0.89,0.9,0.85,0.77,Approaching Target,2.81
1107,32K384,40.68977,-73.904832,"PK,0K,01,02,03,04,05,06,07,08",No,0.863,0.25,0.02,0.12,0.85,0.97,0.01,0.93,0.23,0.88,0.91,0.93,0.79,Meeting Target,2.38
1108,32K554,40.697590999999996,-73.913097,"06,07,08,09,10,11,12",No,0.667,0.02,0.06,0.11,0.77,0.89,0.05,0.97,0.08,0.92,0.99,0.96,0.83,Meeting Target,3.375
1109,32K562,40.688922,-73.91033,"06,07,08",No,0.848,0.25,0.01,0.28,0.69,0.96,0.02,0.92,0.25,0.88,0.95,0.89,0.79,Approaching Target,2.03
1114,84K333,40.677036,-73.960074,"0K,01,02,03,04,05,06,07,08",No,0.716,0.05,0.03,0.78,0.16,0.94,0.0,0.94,0.16,0.92,0.93,0.92,0.86,Approaching Target,2.44
1115,84K355,40.705915000000005,-73.962068,"05,06,07,08,09,10,11,12",No,0.713,0.04,0.0,0.35,0.63,0.98,0.02,0.97,0.04,0.91,0.97,0.87,0.85,Exceeding Target,2.795
1116,84K356,40.662087,-73.936458,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.57,0.0,0.0,0.95,0.04,0.99,0.0,0.98,0.01,0.84,0.84,0.81,0.85,Meeting Target,2.76
1117,84K357,40.672272,-73.937164,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.7190000000000001,0.01,0.01,0.87,0.09,0.96,0.01,0.95,0.16,0.84,0.82,0.81,0.83,Exceeding Target,2.605
1118,84K358,40.663784,-73.893259,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.693,0.01,0.0,0.82,0.16,0.98,0.0,0.98,0.02,0.91,0.91,0.86,0.89,Meeting Target,2.8200000000000003
1119,84K360,40.675732,-73.935082,"06,07,08,09,10,11,12",No,0.748,0.03,0.0,0.83,0.15,0.98,0.01,0.95,0.13,0.8,0.83,0.8,0.78,Approaching Target,2.18
1120,84K362,40.662963,-73.992106,"0K,01,02,03,04,05,06,07,08",No,0.484,0.03,0.03,0.26,0.4,0.66,0.28,0.96,0.07,0.96,0.94,0.94,0.85,Exceeding Target,3.1399999999999997
1121,84K367,40.696726,-73.94730899999999,"0K,01,02,03,04,05,06,07,08",No,0.75,0.04,0.01,0.69,0.27,0.96,0.01,0.0,1.0,1.0,0.96,0.96,0.96,,3.73
1122,84K379,40.642544,-73.90803000000001,"0K,01,02,03,04,05,06,07,08",No,0.5379999999999999,0.04,0.01,0.9,0.05,0.96,0.0,0.96,0.1,0.83,0.81,0.78,0.84,Approaching Target,2.3899999999999997
1123,84K386,40.670064,-73.87455600000001,"06,07,08",No,0.703,0.03,0.02,0.76,0.19,0.96,0.0,0.95,0.14,0.78,0.71,0.8,0.79,Approaching Target,2.37
1124,84K406,40.688447,-73.935295,"0K,01,02,03,04,05",No,0.818,0.08,0.01,0.74,0.2,0.94,0.01,0.92,0.26,0.95,0.93,0.92,0.9,,2.6050000000000004
1125,84K508,40.682396000000004,-73.965924,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.6920000000000001,0.0,0.01,0.88,0.11,0.99,0.0,0.98,0.01,0.94,0.93,0.84,0.88,Meeting Target,2.8
1126,84K517,40.681896,-73.945611,"0K,01,02,03,04,05,06,07,08",No,0.6729999999999999,0.02,0.01,0.87,0.09,0.96,0.01,0.96,0.12,0.92,0.89,0.94,0.87,Exceeding Target,3.045
1127,84K536,40.695143,-73.977889,"0K,01,02,03,04,05,06,07,08",No,0.36200000000000004,0.02,0.04,0.33,0.16,0.48,0.39,1.0,0.0,0.91,0.93,0.86,0.97,Meeting Target,2.86
1128,84K538,40.697891999999996,-73.919072,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.718,0.08,0.01,0.38,0.6,0.99,0.0,0.98,0.01,0.93,0.93,0.9,0.89,Exceeding Target,3.0
1129,84K593,40.683446999999994,-73.925849,"0K,01,02,03,04,05,06,07,08",No,0.652,0.02,0.02,0.88,0.08,0.96,0.01,0.94,0.0,0.89,0.88,0.77,0.86,Meeting Target,2.915
1130,84K608,40.677469,-73.942071,"05,06,07,08,09,10,11,12",No,0.47700000000000004,0.01,0.0,0.97,0.02,0.99,0.0,0.97,0.05,0.84,0.89,0.86,0.85,Exceeding Target,2.83
1131,84K626,40.674493,-73.913246,"0K,01,02,03,04,05",No,0.735,0.01,0.0,0.88,0.11,0.99,0.0,0.98,0.04,0.91,0.91,0.83,0.87,Approaching Target,2.6849999999999996
1132,84K648,40.687938,-73.932378,"05,06,07,08,09,10,11,12",No,0.69,0.02,0.01,0.77,0.18,0.95,0.0,0.97,0.06,0.93,0.97,0.88,0.89,Meeting Target,2.645
1133,84K649,40.687938,-73.932378,"0K,01,02,03,04,05",No,0.763,0.06,0.04,0.68,0.24,0.92,0.02,1.0,0.0,0.84,0.84,0.87,0.86,Meeting Target,2.5949999999999998
1134,84K651,40.675877,-74.003636,"0K,01,02,03,04,05,06,07,08",No,0.7759999999999999,0.05,0.02,0.42,0.52,0.94,0.03,0.97,0.0,0.9,0.84,0.83,0.88,Meeting Target,2.7
1135,84K652,40.662056,-73.920703,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.606,0.01,0.01,0.95,0.03,0.98,0.0,0.97,0.04,0.84,0.87,0.83,0.84,Approaching Target,2.5549999999999997
1139,84K701,40.694156,-73.94779,"0K,01,02,03,04,05",No,0.757,0.07,0.02,0.81,0.16,0.97,0.0,0.92,0.26,0.86,0.88,0.85,0.88,Approaching Target,2.5149999999999997
1140,84K702,40.689626000000004,-73.96109399999999,"0K,01,02,03,04,05",No,0.635,0.02,0.0,0.8,0.15,0.95,0.01,0.95,0.16,0.83,0.84,0.79,0.9,Approaching Target,2.54
1141,84K703,40.699216,-73.945215,"0K,01,02,03,04,05,06,07,08",No,0.812,0.07,0.02,0.38,0.57,0.95,0.02,1.0,0.0,0.88,0.89,0.84,0.89,Approaching Target,2.33
1142,84K704,40.656389000000004,-73.951462,"0K,01,02,03,04,05,06,07,08",No,0.5579999999999999,0.05,0.0,0.84,0.12,0.96,0.0,0.96,0.11,0.83,0.84,0.78,0.87,Approaching Target,2.505
1143,84K707,40.648154999999996,-73.978583,"06,07,08,09,10,11,12",No,0.354,0.02,0.06,0.15,0.34,0.49,0.37,0.96,0.07,0.85,0.91,0.87,0.86,Meeting Target,2.9349999999999996
1144,84K710,40.668634999999995,-73.905086,"05,06,07,08,09,10,11,12",No,0.7190000000000001,0.03,0.01,0.72,0.18,0.9,0.01,0.96,0.06,0.88,0.88,0.83,0.85,Meeting Target,2.6100000000000003
1145,84K711,40.655763,-73.906685,"0K,01,02,03,04,05,06,07,08",No,0.792,0.01,0.0,0.84,0.14,0.98,0.0,0.96,0.1,0.9,0.88,0.83,0.87,Meeting Target,2.935
1146,84K712,40.688119,-73.924441,"0K,01,02,03,04,05,06,07,08",No,0.68,0.02,0.02,0.84,0.11,0.95,0.01,0.94,0.18,0.93,0.93,0.84,0.89,Meeting Target,3.2350000000000003
1147,84K724,40.644044,-73.892737,"0K,01,02,03,04,05",No,0.557,0.01,0.01,0.9,0.06,0.96,0.01,0.96,0.1,0.96,0.98,0.93,0.89,Exceeding Target,2.685
1148,84K730,40.677847,-74.004818,"06,07,08,09,10,11,12",No,0.753,0.03,0.0,0.49,0.43,0.92,0.03,0.89,0.36,0.87,0.85,0.83,0.88,Approaching Target,2.3600000000000003
1149,84K731,40.68972,-73.92501899999999,"0K,01,02,03,04,05,06,07,08",No,0.6990000000000001,0.02,0.01,0.86,0.12,0.97,0.01,0.95,0.14,0.84,0.79,0.81,0.81,Approaching Target,2.3600000000000003
1151,84K737,40.668975,-73.917872,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.758,0.01,0.01,0.87,0.11,0.98,0.0,0.95,0.09,0.85,0.87,0.86,0.83,Approaching Target,2.565
1152,84K740,40.669455,-73.867298,"0K,01,02,03,04,05,06,07,08",No,0.71,0.01,0.06,0.69,0.23,0.92,0.0,0.95,0.12,0.87,0.88,0.83,0.89,Meeting Target,2.59
1154,84K742,40.672706,-73.92893000000001,"0K,01,02,03,04,05,06,07,08",No,0.78,0.04,0.01,0.89,0.08,0.97,0.01,0.94,0.17,0.8,0.72,0.8,0.83,Approaching Target,2.325
1155,84K744,40.598888,-73.974233,"05,06,07,08,09,10,11,12",No,0.7070000000000001,0.03,0.09,0.4,0.32,0.72,0.16,0.95,0.28,0.86,0.89,0.82,0.84,Exceeding Target,2.665
1156,84K746,40.611413,-73.913977,"0K,01,02,03,04,05",No,0.46299999999999997,0.08,0.01,0.4,0.04,0.44,0.54,0.95,0.1,0.98,0.96,0.97,0.88,Meeting Target,2.99
1159,84K757,40.686208,-73.940924,"06,07,08,09,10",No,0.7390000000000001,0.04,0.02,0.78,0.17,0.95,0.01,0.94,0.21,0.81,0.87,0.89,0.83,Meeting Target,2.29
1160,84K758,40.656203999999995,-73.982638,"06,07,08",No,0.485,0.03,0.07,0.33,0.33,0.66,0.23,0.96,0.08,0.75,0.82,0.83,0.88,Approaching Target,2.5149999999999997
1162,84K769,40.667817,-73.898173,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.8009999999999999,0.09,0.01,0.71,0.27,0.98,0.01,0.94,0.25,0.79,0.69,0.83,0.86,Approaching Target,2.44
1163,84K774,40.676982,-73.883838,"0K,01,02,03,04,05,06,07,08",No,0.748,0.07,0.04,0.68,0.26,0.94,0.01,0.98,0.02,0.83,0.86,0.92,0.95,Meeting Target,2.71
1164,84K775,40.672333,-73.906225,"0K,01,02,03,04,05,06,07,08",No,0.745,0.03,0.0,0.84,0.13,0.96,0.01,0.95,0.16,0.96,0.95,0.87,0.9,Exceeding Target,3.24
1165,84K777,40.678113,-73.915211,"05,06,07,08,09,10,11,12",No,0.682,0.01,0.01,0.88,0.06,0.94,0.01,0.97,0.0,0.93,0.92,0.84,0.87,Meeting Target,2.815
1166,84K780,40.678584,-73.96634,"05,06,07,08,09,10,11,12",No,0.627,0.02,0.01,0.82,0.09,0.9,0.01,0.97,0.04,0.89,0.92,0.83,0.86,Meeting Target,2.67
1167,84K782,40.694681,-73.937742,"0K,01,02,03,04,05",No,0.789,0.08,0.0,0.62,0.35,0.98,0.01,0.95,0.19,0.84,0.82,0.82,0.84,Approaching Target,2.465
1168,84K785,40.660065,-73.883496,"0K,01,02,03,04,05",No,0.68,0.0,0.0,0.87,0.11,0.98,0.01,0.94,0.18,0.93,0.98,0.93,0.91,Meeting Target,2.5999999999999996
1169,84K791,40.632144,-73.969817,"0K,01,02,03,04,05,06,07,08",No,0.604,0.07,0.21,0.59,0.16,0.75,0.03,0.94,0.15,0.93,0.9,0.95,0.88,Approaching Target,2.6550000000000002
1170,84K792,40.654135,-73.908199,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.447,0.0,0.01,0.9,0.07,0.97,0.01,0.96,0.06,0.86,0.9,0.87,0.9,Approaching Target,2.4050000000000002
1171,84K793,40.693686,-73.90903,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.76,0.18,0.01,0.25,0.72,0.97,0.01,0.96,0.05,0.8,0.68,0.89,0.83,Approaching Target,2.58
1172,84K797,40.643727,-73.922256,"0K,01,02,03,04,05",No,0.555,0.0,0.0,0.97,0.02,0.98,0.01,1.0,0.01,0.91,0.89,0.92,0.91,Approaching Target,2.55
1173,84K803,40.698516,-73.986971,"06,07,08",No,0.639,0.02,0.02,0.7,0.19,0.89,0.05,0.0,1.0,0.83,0.88,0.78,0.79,,2.5999999999999996
1174,84M065,40.810555,-73.948862,"06,07,08",No,0.755,0.06,0.0,0.66,0.31,0.98,0.01,0.94,0.19,0.97,0.99,0.88,0.83,Exceeding Target,2.71
1175,84M068,40.839408,-73.935772,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.78,0.13,0.0,0.12,0.86,0.99,0.01,0.96,0.08,0.91,0.96,0.9,0.89,Exceeding Target,2.71
1183,84M202,40.719935,-73.991656,"06,07,08,09,10,11,12",No,0.7070000000000001,0.07,0.22,0.24,0.52,0.75,0.02,0.95,0.15,0.0,0.0,0.0,0.0,Meeting Target,2.6100000000000003
1184,84M279,40.801651,-73.95529499999999,"06,07,08,09,10,11,12",No,0.758,0.09,0.01,0.56,0.42,0.98,0.0,0.93,0.22,0.79,0.69,0.79,0.77,Approaching Target,2.07
1185,84M284,40.812589,-73.94815600000001,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.768,0.02,0.0,0.85,0.12,0.97,0.0,0.95,0.13,0.85,0.8,0.87,0.82,Meeting Target,2.71
1186,84M320,40.71823,-73.984082,"0K,01,02,03,04,05",No,0.733,0.06,0.03,0.2,0.71,0.9,0.03,0.94,0.17,0.92,0.94,0.97,0.89,Exceeding Target,2.7699999999999996
1187,84M329,40.798495,-73.949849,"0K,01,02,03,04",No,0.7759999999999999,0.04,0.0,0.59,0.36,0.95,0.04,0.95,0.15,0.82,0.84,0.84,0.88,Approaching Target,2.35
1188,84M330,40.71987,-73.977376,"0K,01,02,03,04,05",No,0.733,0.02,0.02,0.45,0.49,0.94,0.02,0.94,0.18,0.9,0.93,0.85,0.87,Meeting Target,2.7750000000000004
1189,84M335,40.799315,-73.933952,"01,05,06,07,08,K",No,0.722,0.05,0.0,0.65,0.33,0.98,0.01,0.95,0.14,0.86,0.86,0.8,0.81,Meeting Target,2.54
1190,84M336,40.819764,-73.95724,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.7979999999999999,0.12,0.0,0.3,0.68,0.98,0.01,0.96,0.12,0.93,0.95,0.88,0.9,Exceeding Target,2.865
1191,84M341,40.806204,-73.94102,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.757,0.03,0.0,0.84,0.13,0.97,0.0,0.95,0.14,0.86,0.85,0.8,0.83,Exceeding Target,2.8499999999999996
1192,84M350,40.814949,-73.945808,"09,10,11,12",No,0.7140000000000001,0.03,0.01,0.67,0.29,0.97,0.01,0.95,0.15,0.91,0.96,0.86,0.82,Exceeding Target,2.855
1193,84M351,40.803013,-73.948255,"0K,01,02,03,04,05",No,0.7120000000000001,0.03,0.01,0.74,0.21,0.95,0.01,0.0,1.0,0.96,0.93,0.83,0.94,Meeting Target,3.425
1194,84M353,40.828615,-73.945402,"05,06,07,08,09,10,11,12",No,0.838,0.11,0.0,0.04,0.96,1.0,0.0,0.96,0.1,0.84,0.89,0.84,0.78,Approaching Target,2.375
1195,84M382,40.788340999999996,-73.94409499999999,"0K,01,02,03,04,05,06,07,08",No,0.8059999999999999,0.06,0.01,0.32,0.65,0.97,0.01,0.94,0.16,0.87,0.93,0.82,0.9,Exceeding Target,2.6799999999999997
1196,84M384,40.805719,-73.935335,"0K,01,02,03,04,05,06,07,08",No,0.7340000000000001,0.04,0.01,0.73,0.23,0.97,0.01,0.0,1.0,0.9,0.94,0.87,0.92,Meeting Target,3.425
1197,84M385,40.796046000000004,-73.944549,"0K,01,02,03,04,05,06,07,08",No,0.72,0.04,0.01,0.61,0.34,0.94,0.02,0.0,1.0,0.94,0.94,0.88,0.92,Exceeding Target,3.59
1198,84M386,40.801651,-73.95529499999999,"0K,01,02,03,04,05,06,07,08",No,0.711,0.05,0.01,0.66,0.28,0.94,0.03,0.0,1.0,0.99,0.95,0.91,0.94,Exceeding Target,3.59
1199,84M388,40.814949,-73.945808,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.818,0.09,0.01,0.66,0.29,0.95,0.01,0.95,0.05,0.87,0.94,0.91,0.82,Approaching Target,2.21
1200,84M430,40.863962,-73.93304300000001,"05,06,07,08",No,0.8109999999999999,0.22,0.0,0.06,0.92,0.98,0.01,0.97,0.04,0.96,0.94,0.92,0.84,Exceeding Target,2.55
1201,84M478,40.869008,-73.920884,"05,06,07,08,09,10,11,12",No,0.764,0.14,0.0,0.06,0.93,0.98,0.01,0.94,0.13,0.84,0.86,0.84,0.82,Meeting Target,2.37
1202,84M481,40.814412,-73.945122,"06,07,08",No,0.746,0.06,0.01,0.64,0.33,0.97,0.01,0.94,0.17,0.86,0.89,0.78,0.85,Meeting Target,2.555
1203,84M482,40.820192,-73.944457,"0K,01,02,03,04,05,06,07,08",No,0.789,0.06,0.01,0.66,0.29,0.95,0.01,0.0,1.0,0.93,0.99,0.98,0.93,Meeting Target,3.5300000000000002
1204,84M483,40.807539,-73.954227,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.609,0.16,0.01,0.65,0.14,0.79,0.13,0.95,0.09,0.94,0.81,0.94,0.85,Meeting Target,2.5300000000000002
1205,84M518,40.790378000000004,-73.942991,"0K,01,02,03,04,05,06,07,08",No,0.8220000000000001,0.09,0.01,0.29,0.64,0.93,0.02,0.93,0.26,0.93,0.9,0.93,0.89,,2.725
1206,84M523,40.785954,-73.97407199999999,"0K,01,02,03,04,05,06,07,08",No,0.369,0.02,0.09,0.16,0.32,0.48,0.39,0.0,1.0,0.97,0.94,0.99,0.98,,3.865
1207,84M702,40.802102000000005,-73.951358,"0K,01,02,03,04,05",No,0.815,0.02,0.01,0.77,0.16,0.92,0.01,0.93,0.27,0.9,0.9,0.92,0.89,Meeting Target,2.6100000000000003
1208,84M704,40.795537,-73.944526,"01,02,03,04,05,06,07,08",No,0.741,0.03,0.03,0.56,0.38,0.93,0.01,0.87,0.3,0.93,0.96,0.88,0.88,Exceeding Target,2.925
1209,84M705,40.790929,-73.94390899999999,"0K,01,02,03,04,05",No,0.7559999999999999,0.05,0.01,0.34,0.64,0.98,0.01,0.94,0.15,0.94,0.95,0.98,0.83,Meeting Target,2.83
1210,84M708,40.801377,-73.935082,"0K,01,02,03,04,05,06,07,08",No,0.815,0.07,0.0,0.58,0.39,0.97,0.01,0.96,0.11,0.9,0.91,0.81,0.86,Approaching Target,2.58
1211,84M709,40.806558,-73.944012,"05,06,07,08,09,10,11,12",No,0.708,0.04,0.0,0.8,0.18,0.98,0.01,0.96,0.11,0.8,0.89,0.8,0.83,Meeting Target,2.4850000000000003
1212,84M726,40.810854,-73.956339,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.746,0.04,0.01,0.56,0.41,0.97,0.01,0.95,0.14,0.87,0.9,0.8,0.88,Exceeding Target,2.66
1213,84M861,40.806174,-73.948335,"0K,01,02,03,04,05,06,07,08",No,0.742,0.07,0.01,0.84,0.15,0.98,0.01,0.92,0.26,0.93,0.9,0.86,0.89,Meeting Target,2.5250000000000004
1214,84Q083,40.737333,-73.866404,"06,07,08",No,0.688,0.07,0.19,0.1,0.67,0.77,0.03,0.97,0.04,0.88,0.77,0.82,0.77,Exceeding Target,3.035
1215,84Q170,40.600739000000004,-73.752014,"0K,01,02,03,04,05",No,0.67,0.05,0.03,0.68,0.23,0.92,0.04,0.95,0.16,0.9,0.89,0.93,0.93,Approaching Target,2.565
1216,84Q298,40.712244,-73.88786800000001,"06,07,08",No,0.436,0.01,0.05,0.02,0.56,0.58,0.36,0.96,0.07,0.97,0.97,0.87,0.84,Exceeding Target,2.985
1217,84Q304,40.760397,-73.939713,"0K,01,02,03,04,05,06,07,08",No,0.597,0.17,0.16,0.11,0.59,0.7,0.1,0.96,0.08,0.85,0.89,0.77,0.83,Meeting Target,2.98
1218,84Q321,40.753116,-73.935701,"0K,01,02,03,04,05",No,0.507,0.09,0.15,0.12,0.36,0.48,0.32,1.0,0.0,0.81,0.85,0.89,0.9,Meeting Target,2.83
1219,84Q340,40.600208,-73.763868,"0K,01,02,03,04,05,06,07,08",No,0.701,0.04,0.02,0.8,0.14,0.94,0.03,0.94,0.17,0.78,0.74,0.85,0.86,Meeting Target,2.855
1220,84Q341,40.689347999999995,-73.763541,"0K,01,02,03,04,05,06,07",No,0.40700000000000003,0.01,0.0,0.92,0.07,0.98,0.0,0.97,0.03,0.91,0.83,0.82,0.99,Approaching Target,2.8200000000000003
1221,84Q342,40.679744,-73.77818,"0K,01,02,03,04,05",No,0.485,0.0,0.01,0.91,0.03,0.94,0.01,0.95,0.12,0.92,0.9,0.92,0.85,Approaching Target,2.4699999999999998
1222,84Q359,40.75721,-73.90251500000001,"0K,01,02,03,04,05",No,0.58,0.1,0.21,0.12,0.51,0.63,0.14,0.95,0.22,0.91,0.93,0.96,0.91,,2.665
1223,84Q704,40.676190000000005,-73.75304,"0K,01,02,03,04,05,06",No,0.439,0.03,0.04,0.89,0.05,0.94,0.0,0.95,0.1,0.94,0.94,0.88,0.9,Approaching Target,2.415
1224,84Q705,40.749951,-73.885164,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.513,0.05,0.18,0.08,0.58,0.67,0.14,0.96,0.03,0.89,0.88,0.81,0.86,Meeting Target,2.785
1225,84Q706,40.755778,-73.924144,"0K,01,02,03,04,05,06,07,08,SE",No,0.48100000000000004,0.07,0.17,0.07,0.44,0.5,0.3,0.95,0.1,0.84,0.88,0.86,0.89,Meeting Target,2.91
1226,84R067,40.605428,-74.179723,"06,07,08,09,10,11,12",No,0.544,0.02,0.05,0.4,0.38,0.78,0.15,0.94,0.15,0.88,0.94,0.81,0.78,Meeting Target,2.455
1227,84R071,40.630238,-74.08114300000001,"0K,01,02,03,04,05,06,07,08",No,0.7490000000000001,0.04,0.02,0.54,0.37,0.91,0.05,0.95,0.14,0.89,0.91,0.86,0.87,Approaching Target,2.395
1228,84R073,40.639517,-74.13707099999999,"06,07,08",No,0.73,0.11,0.02,0.35,0.59,0.94,0.03,0.95,0.14,0.91,0.94,0.82,0.83,Exceeding Target,2.59
1230,84X133,40.837913,-73.868495,"0K,01,02,03,04,05,06,07,08",No,0.8320000000000001,0.03,0.0,0.58,0.4,0.98,0.01,0.94,0.18,0.98,0.95,0.96,0.88,,3.08
1231,84X165,40.825693,-73.83840500000001,"0K,01,02,03,04,05",No,0.847,0.18,0.03,0.4,0.54,0.94,0.02,0.95,0.15,0.98,0.91,0.98,0.88,Exceeding Target,2.95
1232,84X177,40.830895,-73.90238599999999,"06,07,08",No,0.8140000000000001,0.1,0.0,0.4,0.58,0.98,0.0,0.94,0.2,0.82,0.81,0.82,0.74,Approaching Target,2.31
1233,84X185,40.823187,-73.897385,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.748,0.08,0.01,0.35,0.62,0.97,0.0,0.95,0.14,0.82,0.86,0.79,0.77,Approaching Target,2.435
