,Unnamed: 0,Location_Code,Latitude,Longitude,Economic_Need_Index,Percent_ELL,Percent_Asian,Percent_Black,Percent_Hispanic,Percent_Black_Hispanic,Percent_White,Student_Attendance_Rate,Percent_of_Students_Chronically_Absent,Rigorous_Instruction_Per,Collaborative_Teachers_Per,Supportive_Environment_Per,Strong_Family_Community_Ties_Per,Total_Proficiency_Average,SA_Rating_Exceeding_Target,SA_Rating_Meeting_Target,SA_Rating_Not_Meeting_Target,Community_School_Yes,Grades
941,941,29Q052,40.661251,-73.76692299999998,0.691,0.05,0.01,0.86,0.1,0.96,0.01,0.91,0.33,0.93,0.9,0.87,0.87,2.4,0,1,0,0,"PK,0K,01,02,03,04,05"
942,942,29Q059,40.681888,-73.75304399999997,0.46799999999999997,0.02,0.01,0.91,0.05,0.96,0.01,0.93,0.2,0.94,0.87,0.81,0.78,2.34,0,0,0,0,"06,07,08"
943,943,29Q095,40.710718,-73.783055,0.721,0.24,0.39,0.11,0.43,0.54,0.02,0.93,0.23,0.95,0.92,0.96,0.87,2.79,1,0,0,0,"0K,01,02,03,04,05"
944,944,29Q109,40.720411999999996,-73.746572,0.435,0.1,0.33,0.4,0.21,0.61,0.04,0.94,0.16,0.89,0.86,0.78,0.72,2.54,0,1,0,0,"06,07,08"
945,945,29Q116,40.700759999999995,-73.78191600000002,0.748,0.11,0.05,0.6,0.32,0.92,0.02,0.91,0.38,0.86,0.83,0.8,0.85,2.25,0,0,0,0,"PK,0K,01,02,03,04,05,06,07,08"
946,946,29Q118,40.703441999999995,-73.765375,0.616,0.04,0.03,0.82,0.12,0.94,0.0,0.92,0.27,0.94,0.87,0.93,0.83,2.43,0,0,0,0,"PK,0K,01,02,03,04,05"
947,947,29Q131,40.716997,-73.793918,0.5720000000000001,0.21,0.74,0.08,0.12,0.2,0.04,0.95,0.1,0.89,0.91,0.96,0.81,3.165,1,0,0,0,"0K,01,02,03,04,05,SE"
948,948,29Q132,40.681992,-73.749505,0.639,0.0,0.01,0.93,0.04,0.97,0.01,0.94,0.16,0.93,0.96,0.94,0.88,2.705,0,1,0,0,"PK,0K,01,02,03,04,05"
949,949,29Q134,40.70796,-73.755348,0.5660000000000001,0.1,0.03,0.86,0.09,0.95,0.01,0.92,0.32,0.86,0.78,0.79,0.85,2.36,0,1,0,0,"PK,0K,01,02,03,04,05"
950,950,29Q135,40.72012,-73.757425,0.514,0.11,0.37,0.29,0.19,0.49,0.03,0.94,0.17,0.81,0.69,0.81,0.79,2.705,0,1,0,0,"0K,01,02,03,04,05"
951,951,29Q136,40.698935999999996,-73.752691,0.589,0.03,0.01,0.9,0.06,0.96,0.01,0.94,0.21,0.94,0.84,0.92,0.83,2.405,0,1,0,0,"PK,0K,01,02,03,04,05"
952,952,29Q138,40.659983000000004,-73.734434,0.545,0.04,0.03,0.84,0.08,0.92,0.02,0.94,0.19,0.86,0.86,0.79,0.81,2.215,0,0,0,0,"PK,0K,01,02,03,04,05,06,07,08"
953,953,29Q147,40.698026,-73.740151,0.48,0.03,0.01,0.95,0.02,0.97,0.01,0.92,0.3,0.85,0.72,0.9,0.72,2.35,0,0,0,0,"PK,0K,01,02,03,04,05,06,07,08"
954,954,29Q156,40.672087,-73.743438,0.57,0.04,0.02,0.9,0.06,0.97,0.0,0.91,0.32,0.91,0.92,0.82,0.82,2.315,0,0,0,0,"0K,01,02,03,04,05"
955,955,29Q176,40.684870000000004,-73.729678,0.38,0.01,0.05,0.81,0.03,0.85,0.0,0.96,0.09,0.96,0.94,0.94,0.87,2.965,0,1,0,0,"PK,0K,01,02,03,04,05"
956,956,29Q181,40.65620300000001,-73.753128,0.5429999999999999,0.03,0.02,0.86,0.08,0.94,0.01,0.93,0.25,0.84,0.84,0.89,0.86,2.425,0,0,0,0,"PK,0K,01,02,03,04,05"
957,957,29Q192,40.706768,-73.753793,0.48700000000000004,0.05,0.03,0.86,0.08,0.95,0.01,0.94,0.14,0.92,0.95,0.92,0.98,2.225,0,1,0,0,"06,07,08"
958,958,29Q195,40.652625,-73.73520500000002,0.515,0.02,0.01,0.92,0.05,0.97,0.01,0.94,0.19,0.93,0.94,0.93,0.97,2.305,0,0,0,0,"PK,0K,01,02,03,04,05"
959,959,29Q208,40.744184000000004,-73.727581,0.302,0.01,0.09,0.75,0.13,0.87,0.01,0.96,0.06,0.94,0.93,0.88,0.83,2.89,0,1,0,0,"0K,01,02,03,04,05,06,07,08"
960,960,29Q238,40.712771999999994,-73.780173,0.609,0.15,0.27,0.39,0.28,0.67,0.02,0.93,0.21,0.81,0.79,0.8,0.73,2.335,0,0,0,0,"06,07,08"
961,961,29Q259,40.706768,-73.753793,0.396,0.03,0.04,0.88,0.06,0.94,0.01,0.96,0.1,0.86,0.83,0.84,0.75,2.39,0,0,0,0,"06,07,08,09,10,11,12"
962,962,29Q268,40.707652,-73.785219,0.65,0.08,0.27,0.34,0.27,0.61,0.02,0.94,0.16,0.91,0.83,0.88,0.78,2.7,0,1,0,0,"0K,01,02,03,04,05,06,07,08"
963,963,29Q270,40.674937,-73.73674100000002,0.358,0.0,0.01,0.97,0.02,0.98,0.0,0.96,0.09,0.91,0.78,0.87,0.82,2.645,0,1,0,0,"0K,01,02,03,04,05,06,07,08"
964,964,29Q283,40.668105,-73.757899,0.46399999999999997,0.01,0.04,0.85,0.06,0.91,0.02,0.97,0.03,0.94,0.93,0.88,0.81,2.64,0,1,0,0,"06,07,08,09,10,11,12"
965,965,29Q289,40.672087,-73.743438,0.3670000000000001,0.02,0.01,0.86,0.05,0.91,0.01,0.95,0.13,0.75,0.86,0.85,0.84,2.26,0,0,1,0,"06,07,08"
966,966,29Q295,40.720729999999996,-73.731394,0.419,0.11,0.38,0.25,0.28,0.53,0.05,0.96,0.07,0.95,0.85,0.87,0.81,2.835,0,1,0,0,"PK,0K,01,02,03,04,05,06,07,08"
967,967,29Q327,40.691665,-73.778987,0.419,0.0,0.01,0.86,0.03,0.9,0.03,0.93,0.27,0.81,0.66,0.81,0.84,2.415,0,1,0,0,"06,07,08,09,10,11,12"
968,968,29Q355,40.664858,-73.759088,0.557,0.02,0.01,0.91,0.06,0.97,0.01,0.92,0.26,0.84,0.91,0.78,0.8,2.17,0,0,0,0,"06,07,08"
969,969,29Q356,40.664858,-73.759088,0.547,0.03,0.01,0.91,0.06,0.97,0.01,0.92,0.27,0.81,0.85,0.84,0.75,2.185,0,0,0,0,"06,07,08"
970,970,30Q002,40.7697,-73.89414000000002,0.47100000000000003,0.16,0.21,0.02,0.37,0.39,0.39,0.94,0.16,0.99,0.95,0.98,0.84,2.915,0,1,0,0,"0K,01,02,03,04,05"
971,971,30Q010,40.759518,-73.912499,0.605,0.12,0.23,0.06,0.52,0.58,0.18,0.94,0.15,0.93,0.95,0.88,0.7,2.675,1,0,0,0,"06,07,08"
972,972,30Q011,40.745517,-73.909077,0.5670000000000001,0.25,0.38,0.02,0.5,0.51,0.09,0.95,0.12,0.91,0.9,0.92,0.85,2.855,1,0,0,0,"0K,01,02,03,04,05,06"
973,973,30Q017,40.768259,-73.922754,0.6990000000000001,0.23,0.19,0.12,0.55,0.67,0.13,0.94,0.2,0.91,0.9,0.9,0.88,2.435,0,0,0,0,"PK,0K,01,02,03,04,05"
974,974,30Q069,40.748799,-73.888464,0.637,0.17,0.5,0.0,0.4,0.41,0.08,0.97,0.07,0.91,0.9,0.94,0.85,2.975,0,1,0,0,"PK,0K,01,02,03,04,05"
975,975,30Q070,40.761734000000004,-73.913973,0.578,0.2,0.18,0.02,0.43,0.45,0.35,0.95,0.13,0.88,0.76,0.9,0.78,2.8150000000000004,0,1,0,0,"PK,0K,01,02,03,04,05"
976,976,30Q076,40.760847999999996,-73.941632,0.7659999999999999,0.12,0.09,0.31,0.47,0.77,0.11,0.93,0.26,0.82,0.82,0.86,0.76,2.335,0,1,0,0,"PK,0K,01,02,03,04,05"
977,977,30Q078,40.74446500000001,-73.957666,0.23199999999999998,0.05,0.18,0.04,0.32,0.36,0.4,0.95,0.13,0.96,0.97,0.87,0.89,3.0,0,0,0,0,"PK,0K,01,02,03,04,05"
978,978,30Q084,40.771182,-73.90610799999997,0.568,0.11,0.09,0.07,0.39,0.46,0.43,0.94,0.17,0.95,0.89,0.89,0.84,2.6500000000000004,0,0,0,0,"0K,01,02,03,04,05"
979,979,30Q085,40.773009,-73.914843,0.48100000000000004,0.09,0.18,0.04,0.31,0.35,0.43,0.94,0.19,0.97,0.87,0.95,0.84,3.23,1,0,0,0,"PK,0K,01,02,03,04,05"
980,980,30Q092,40.755511,-73.86867600000002,0.789,0.33,0.01,0.02,0.96,0.98,0.0,0.96,0.06,0.9,0.9,0.91,0.83,2.2750000000000004,0,1,0,0,"PK,0K,01,02,03,04,05"
981,981,30Q111,40.75855,-73.939237,0.847,0.19,0.04,0.41,0.48,0.89,0.06,0.89,0.45,0.87,0.84,0.84,0.78,2.045,0,0,0,1,"PK,0K,01,02,03,04,05,06,07,08"
982,982,30Q112,40.757217,-73.933922,0.82,0.15,0.28,0.2,0.43,0.64,0.07,0.94,0.2,0.93,0.91,0.93,0.86,2.505,0,1,0,0,"0K,01,02,03,04,05"
983,983,30Q122,40.780311,-73.91658000000002,0.42100000000000004,0.05,0.3,0.06,0.21,0.27,0.39,0.96,0.08,0.9,0.86,0.91,0.78,3.45,1,0,0,0,"PK,0K,01,02,03,04,05,06,07,08"
984,984,30Q126,40.766101,-73.929913,0.7070000000000001,0.12,0.25,0.15,0.49,0.64,0.1,0.94,0.2,0.9,0.97,0.91,0.81,2.485,0,1,0,0,"06,07,08"
985,985,30Q127,40.764979,-73.871196,0.669,0.31,0.12,0.13,0.74,0.86,0.02,0.94,0.2,0.88,0.72,0.87,0.76,2.385,0,1,0,0,"PK,0K,01,02,03,04,05,06,07,08"
986,986,30Q141,40.775892999999996,-73.90456400000002,0.513,0.06,0.23,0.04,0.38,0.41,0.34,0.95,0.12,0.89,0.89,0.85,0.73,2.95,0,1,0,0,"06,07,08"
987,987,30Q145,40.754326,-73.88759399999998,0.682,0.21,0.08,0.01,0.89,0.9,0.02,0.96,0.09,0.87,0.85,0.86,0.76,2.5,0,1,0,0,"06,07,08"
988,988,30Q148,40.758364,-73.879173,0.662,0.29,0.14,0.0,0.83,0.83,0.03,0.95,0.11,0.76,0.6,0.82,0.78,2.6,0,1,0,0,"PK,0K,01,02,03,04,05"
989,989,30Q149,40.755297,-73.874426,0.735,0.31,0.08,0.01,0.87,0.88,0.03,0.96,0.11,0.89,0.92,0.93,0.82,2.665,0,1,0,0,"0K,01,02,03,04,05"
990,990,30Q150,40.745746999999994,-73.92331999999998,0.512,0.13,0.28,0.01,0.47,0.48,0.22,0.95,0.1,0.94,0.81,0.93,0.81,3.08,1,0,0,0,"PK,0K,01,02,03,04,05,06"
991,991,30Q151,40.757671,-73.90836800000002,0.7709999999999999,0.11,0.17,0.22,0.51,0.73,0.07,0.93,0.3,0.9,0.94,0.91,0.84,2.36,0,1,0,0,"PK,0K,01,02,03,04,05"
992,992,30Q152,40.753093,-73.90053,0.693,0.3,0.5,0.01,0.44,0.45,0.04,0.97,0.05,0.91,0.86,0.94,0.79,2.895,0,1,0,0,"PK,0K,01,02,03,04,05,06"
993,993,30Q166,40.757498999999996,-73.926238,0.609,0.17,0.29,0.05,0.44,0.5,0.2,0.95,0.11,0.91,0.9,0.94,0.83,2.96,1,0,0,0,"PK,0K,01,02,03,04,05"
994,994,30Q171,40.771097999999995,-73.929462,0.754,0.19,0.2,0.27,0.49,0.75,0.04,0.92,0.3,0.93,0.92,0.92,0.81,2.33,0,0,0,0,"PK,0K,01,02,03,04,05"
995,995,30Q204,40.756628000000006,-73.932648,0.745,0.15,0.23,0.18,0.53,0.71,0.06,0.93,0.21,0.79,0.76,0.83,0.76,2.59,1,0,0,0,"06,07,08"
996,996,30Q212,40.753190999999994,-73.8849,0.627,0.14,0.26,0.01,0.61,0.62,0.11,0.95,0.12,0.96,0.95,0.95,0.85,2.79,0,1,0,0,"0K,01,02,03,04,05"
997,997,30Q227,40.757692,-73.87417099999998,0.5539999999999999,0.05,0.14,0.1,0.48,0.59,0.27,0.97,0.06,0.94,0.96,0.9,0.75,3.055,1,0,0,0,"05,06,07,08"
998,998,30Q230,40.75264,-73.892841,0.601,0.11,0.37,0.01,0.56,0.57,0.05,0.96,0.08,0.9,0.91,0.87,0.74,2.955,1,0,0,0,"06,07,08"
999,999,30Q234,40.766925,-73.92305400000002,0.672,0.22,0.24,0.05,0.38,0.44,0.31,0.95,0.11,0.93,0.87,0.95,0.83,2.675,0,0,0,0,"PK,0K,01,02,03,04,05"
1000,1000,30Q235,40.766708,-73.923052,0.6759999999999999,0.99,0.22,0.01,0.61,0.63,0.15,0.96,0.11,0.93,0.96,0.96,0.84,2.125,0,1,0,0,"06,07,08"
1001,1001,30Q280,40.753821,-73.873937,0.7659999999999999,0.39,0.07,0.01,0.91,0.91,0.01,0.96,0.11,0.86,0.9,0.93,0.86,2.425,0,1,0,0,"0K,01,02,03,04,05"
1002,1002,30Q286,40.771319,-73.924184,0.561,0.03,0.34,0.06,0.43,0.49,0.16,0.97,0.06,0.9,0.95,0.91,0.74,2.88,0,1,0,0,"06,07,08,09,10,11,12"
1003,1003,30Q291,40.74308,-73.959251,0.563,0.07,0.16,0.13,0.51,0.63,0.18,0.94,0.14,0.88,0.94,0.85,0.85,2.74,0,1,0,0,"06,07,08"
1004,1004,30Q300,40.768259,-73.922754,0.259,0.01,0.45,0.06,0.09,0.14,0.31,0.96,0.04,0.94,0.97,0.95,0.93,3.86,0,1,0,0,"0K,01,02,03,04,05,06,07,08"
1005,1005,30Q580,40.755047999999995,-73.926963,0.276,0.0,0.49,0.02,0.15,0.17,0.31,0.98,0.01,0.88,0.81,0.9,0.7,3.99,1,0,0,0,"07,08,09,10,11,12"
1006,1006,31R001,40.508835,-74.244025,0.298,0.05,0.01,0.02,0.16,0.18,0.8,0.94,0.18,0.96,0.91,0.97,0.87,2.83,0,1,0,0,"PK,0K,01,02,03,04,05"
1007,1007,31R002,40.577094,-74.10015,0.526,0.05,0.11,0.06,0.29,0.34,0.54,0.93,0.2,0.83,0.92,0.82,0.75,2.6500000000000004,0,1,0,0,"06,07,08"
1008,1008,31R003,40.520825,-74.211845,0.19399999999999998,0.02,0.05,0.0,0.12,0.12,0.82,0.95,0.11,0.87,0.72,0.9,0.83,2.995,0,0,0,0,"PK,0K,01,02,03,04,05"
1009,1009,31R004,40.552372999999996,-74.195516,0.292,0.03,0.05,0.02,0.18,0.21,0.72,0.94,0.14,0.95,0.96,0.98,0.84,2.82,0,1,0,0,"PK,0K,01,02,03,04,05"
1010,1010,31R005,40.529697,-74.18753199999998,0.158,0.0,0.01,0.0,0.07,0.07,0.91,0.96,0.05,1.0,0.99,1.0,0.9,3.2750000000000004,1,0,0,0,"0K,01,02,03,04,05"
1011,1011,31R006,40.510274,-74.230429,0.239,0.03,0.03,0.0,0.12,0.12,0.83,0.95,0.12,0.9,0.88,0.96,0.84,2.7,0,0,0,0,"PK,0K,01,02,03,04,05"
1012,1012,31R007,40.52409,-74.186183,0.239,0.01,0.04,0.01,0.07,0.07,0.88,0.94,0.15,0.94,0.93,0.88,0.76,3.16,0,1,0,0,"06,07,08"
1013,1013,31R008,40.547645,-74.151951,0.273,0.02,0.06,0.02,0.13,0.15,0.78,0.95,0.11,0.97,0.97,0.95,0.87,3.0,0,1,0,0,"PK,0K,01,02,03,04,05"
1014,1014,31R011,40.590709000000004,-74.097904,0.5670000000000001,0.11,0.08,0.16,0.4,0.56,0.35,0.94,0.19,0.93,0.86,0.85,0.88,2.575,0,1,0,0,"PK,0K,01,02,03,04,05"
1015,1015,31R013,40.613146,-74.06915,0.639,0.13,0.15,0.16,0.44,0.6,0.22,0.94,0.2,0.94,0.93,0.95,0.88,2.62,0,1,0,0,"PK,0K,01,02,03,04,05"
1016,1016,31R016,40.639728999999996,-74.07958199999999,0.8290000000000001,0.23,0.06,0.28,0.55,0.83,0.1,0.92,0.3,0.95,0.87,0.9,0.83,2.165,0,0,0,0,"PK,0K,01,02,03,04,05"
1017,1017,31R018,40.636542999999996,-74.11688199999998,0.851,0.06,0.04,0.43,0.46,0.89,0.05,0.92,0.34,0.89,0.81,0.84,0.83,2.245,0,0,0,0,"PK,0K,01,02,03,04,05"
1018,1018,31R019,40.630563,-74.126888,0.755,0.17,0.04,0.16,0.68,0.84,0.08,0.93,0.24,0.89,0.89,0.91,0.85,2.445,0,0,0,0,"0K,01,02,03,04,05"
1019,1019,31R020,40.636739,-74.132576,0.862,0.38,0.01,0.13,0.79,0.91,0.06,0.94,0.18,0.86,0.89,0.92,0.84,2.24,0,1,0,0,"PK,0K,01,02,03,04,05"
1020,1020,31R021,40.631307,-74.144611,0.7879999999999999,0.17,0.02,0.24,0.58,0.83,0.15,0.93,0.2,0.98,0.91,0.95,0.82,2.28,0,1,0,0,"PK,0K,01,02,03,04,05"
1021,1021,31R022,40.624959000000004,-74.150648,0.696,0.14,0.07,0.24,0.55,0.79,0.12,0.93,0.25,0.85,0.86,0.87,0.8,2.545,0,1,0,0,"PK,0K,01,02,03,04,05"
1022,1022,31R023,40.570691,-74.133509,0.261,0.02,0.03,0.01,0.17,0.18,0.77,0.95,0.1,0.95,0.97,0.95,0.88,3.145,1,0,0,0,"PK,0K,01,02,03,04,05"
1023,1023,31R024,40.545792999999996,-74.145561,0.254,0.02,0.03,0.01,0.12,0.13,0.83,0.94,0.15,0.9,0.9,0.82,0.73,2.865,0,1,0,0,"06,07,08"
1024,1024,31R026,40.59156,-74.190234,0.392,0.09,0.08,0.04,0.34,0.39,0.51,0.95,0.11,0.99,0.99,0.97,0.89,2.76,0,0,0,0,"0K,01,02,03,04,05"
1025,1025,31R027,40.628284,-74.117592,0.557,0.05,0.1,0.24,0.4,0.63,0.25,0.92,0.26,0.84,0.87,0.79,0.69,2.585,0,1,0,0,"06,07,08"
1026,1026,31R028,40.620483,-74.080771,0.705,0.03,0.09,0.52,0.31,0.83,0.07,0.93,0.23,0.93,0.87,0.91,0.87,2.405,0,1,0,0,"06,07,08,09,10,11,12"
1027,1027,31R029,40.613944000000004,-74.116236,0.34700000000000003,0.03,0.16,0.09,0.22,0.3,0.52,0.95,0.1,0.94,0.95,0.97,0.97,2.975,0,1,0,0,"PK,0K,01,02,03,04,05"
1028,1028,31R030,40.618028,-74.133161,0.31,0.06,0.06,0.02,0.23,0.25,0.66,0.95,0.14,0.95,0.97,0.96,0.84,2.9850000000000003,0,1,0,0,"0K,01,02,03,04,05"
1029,1029,31R031,40.641954,-74.08545699999998,0.902,0.04,0.0,0.52,0.39,0.91,0.04,0.9,0.41,0.89,0.9,0.89,0.85,2.1500000000000004,0,1,0,0,"PK,0K,01,02,03,04,05"
1030,1030,31R032,40.555229,-74.154172,0.243,0.02,0.03,0.01,0.17,0.17,0.78,0.95,0.13,0.88,0.9,0.93,0.86,2.84,0,1,0,0,"PK,0K,01,02,03,04,05"
1031,1031,31R034,40.507803,-74.24322099999998,0.225,0.01,0.04,0.0,0.11,0.11,0.85,0.93,0.22,0.9,0.85,0.84,0.72,3.01,1,0,0,0,"06,07,08"
1032,1032,31R035,40.613578000000004,-74.098959,0.319,0.03,0.06,0.09,0.24,0.32,0.57,0.94,0.14,0.99,0.96,0.99,0.87,3.225,0,1,0,0,"0K,01,02,03,04,05"
1033,1033,31R036,40.543238,-74.182578,0.17300000000000001,0.02,0.06,0.0,0.12,0.12,0.81,0.95,0.08,0.89,0.85,0.91,0.84,3.1,0,1,0,0,"PK,0K,01,02,03,04,05"
1034,1034,31R038,40.574938,-74.099425,0.5379999999999999,0.15,0.08,0.02,0.33,0.36,0.55,0.95,0.16,0.98,0.92,0.96,0.82,2.815,0,1,0,0,"PK,0K,01,02,03,04,05"
1035,1035,31R039,40.597613,-74.071405,0.562,0.11,0.14,0.05,0.32,0.37,0.47,0.94,0.19,0.97,0.93,0.97,0.86,2.625,0,0,0,0,"PK,0K,01,02,03,04,05"
1036,1036,31R041,40.573921999999996,-74.10908,0.47,0.11,0.07,0.03,0.29,0.32,0.57,0.94,0.15,0.93,0.87,0.89,0.83,2.81,0,1,0,0,"PK,0K,01,02,03,04,05"
1037,1037,31R042,40.552214,-74.16904,0.249,0.03,0.05,0.01,0.14,0.14,0.8,0.95,0.13,0.96,0.95,0.97,0.86,2.94,0,1,0,0,"PK,0K,01,02,03,04,05"
1038,1038,31R044,40.631586,-74.15706800000002,0.8340000000000001,0.07,0.03,0.39,0.52,0.91,0.02,0.91,0.37,0.89,0.85,0.87,0.81,2.145,0,1,0,0,"PK,0K,01,02,03,04,05"
1039,1039,31R045,40.628306,-74.107516,0.635,0.05,0.05,0.17,0.47,0.64,0.27,0.93,0.21,0.91,0.87,0.88,0.88,2.555,0,1,0,0,"PK,0K,01,02,03,04,05"
1040,1040,31R046,40.594211,-74.08052099999998,0.659,0.09,0.1,0.15,0.39,0.54,0.35,0.92,0.27,0.94,0.93,0.96,0.84,2.395,0,0,0,0,"PK,0K,01,02,03,04,05"
1041,1041,31R048,40.602835,-74.091981,0.33399999999999996,0.06,0.17,0.04,0.18,0.22,0.59,0.95,0.1,0.94,0.93,0.88,0.87,3.145,0,1,0,0,"0K,01,02,03,04,05,06,07,08"
1042,1042,31R049,40.620483,-74.080771,0.745,0.1,0.11,0.35,0.41,0.76,0.12,0.91,0.3,0.81,0.8,0.82,0.68,2.25,0,1,0,0,"06,07,08"
1043,1043,31R050,40.561488,-74.124926,0.23399999999999999,0.03,0.09,0.03,0.15,0.18,0.71,0.95,0.11,0.96,0.95,0.97,0.86,3.42,1,0,0,0,"PK,0K,01,02,03,04,05"
1044,1044,31R051,40.623011,-74.14529499999998,0.604,0.08,0.06,0.22,0.44,0.66,0.27,0.91,0.29,0.85,0.86,0.8,0.77,2.395,0,1,0,0,"06,07,08,SE"
1045,1045,31R052,40.582437,-74.088696,0.39799999999999996,0.12,0.1,0.01,0.2,0.21,0.68,0.94,0.17,0.93,0.93,0.94,0.86,2.825,0,1,0,0,"PK,0K,01,02,03,04,05"
1046,1046,31R053,40.552128,-74.13738199999997,0.24,0.04,0.06,0.02,0.13,0.15,0.77,0.95,0.13,0.98,0.97,0.99,0.87,2.97,0,1,0,0,"PK,0K,01,02,03,04,05"
1047,1047,31R054,40.602779,-74.137628,0.439,0.08,0.32,0.06,0.24,0.3,0.36,0.94,0.16,0.9,0.82,0.92,0.82,2.98,0,1,0,0,"PK,0K,01,02,03,04,05"
1048,1048,31R055,40.536389,-74.163422,0.278,0.02,0.02,0.0,0.11,0.12,0.85,0.95,0.11,0.95,0.91,0.89,0.86,2.895,0,1,0,0,"PK,0K,01,02,03,04,05"
1049,1049,31R056,40.541959999999996,-74.21396700000003,0.25,0.01,0.04,0.01,0.13,0.14,0.81,0.95,0.12,0.93,0.89,0.93,0.82,3.19,1,0,0,0,"PK,0K,01,02,03,04,05"
1050,1050,31R057,40.611011,-74.083588,0.845,0.08,0.04,0.53,0.34,0.88,0.07,0.9,0.36,0.92,0.91,0.89,0.84,2.29,0,1,0,0,"PK,0K,01,02,03,04,05"
1051,1051,31R058,40.583065999999995,-74.160687,0.35700000000000004,0.05,0.14,0.06,0.25,0.31,0.53,0.94,0.16,0.96,0.97,0.94,0.81,2.76,0,1,0,0,"PK,0K,01,02,03,04,05"
1052,1052,31R060,40.610556,-74.162328,0.35600000000000004,0.04,0.11,0.04,0.26,0.3,0.56,0.95,0.1,0.85,0.84,0.91,0.84,2.7,0,0,0,0,"PK,0K,01,02,03,04,05,SE"
1053,1053,31R061,40.634527,-74.097992,0.7170000000000001,0.09,0.05,0.34,0.44,0.78,0.16,0.91,0.29,0.81,0.85,0.81,0.74,2.385,0,1,0,0,"06,07,08"
1054,1054,31R063,40.581969,-74.15935999999998,0.317,0.0,0.1,0.07,0.2,0.27,0.62,0.95,0.1,0.94,0.88,0.9,0.76,3.02,1,0,0,0,"06,07,08"
1055,1055,31R065,40.633709,-74.078261,0.503,0.03,0.04,0.22,0.41,0.63,0.27,0.95,0.12,0.98,0.97,0.98,0.89,2.84,0,1,0,0,"PK,0K,01,02,03,04,05"
1056,1056,31R069,40.591227,-74.15756,0.371,0.05,0.14,0.03,0.22,0.25,0.59,0.95,0.12,0.98,0.94,0.96,0.82,2.87,0,1,0,0,"0K,01,02,03,04,05"
1057,1057,31R072,40.59247,-74.158532,0.366,0.04,0.2,0.05,0.24,0.29,0.5,0.94,0.17,0.89,0.93,0.86,0.69,2.81,1,0,0,0,"06,07,08"
1058,1058,31R074,40.638837,-74.079494,0.8170000000000001,0.3,0.07,0.24,0.63,0.87,0.06,0.92,0.29,0.83,0.83,0.81,0.86,2.3,1,0,0,0,"0K,01,02,03,04,05"
1059,1059,31R075,40.544369,-74.197201,0.207,0.01,0.09,0.01,0.1,0.11,0.79,0.95,0.12,0.92,0.94,0.85,0.74,3.105,1,0,0,0,"06,07,08"
1060,1060,31R078,40.622417999999996,-74.079229,0.884,0.07,0.03,0.42,0.49,0.91,0.05,0.9,0.41,0.91,0.9,0.77,0.84,2.155,0,1,0,1,"PK,0K,01,02,03,04,05"
1061,1061,31R080,40.608441,-74.105262,0.366,0.01,0.08,0.2,0.22,0.42,0.48,0.95,0.1,0.93,0.92,0.87,0.8,2.855,0,1,0,0,"0K,01,02,03,04,05,06,07,08,09,10,11,12"
1062,1062,31R861,40.620326,-74.16443199999998,0.569,0.04,0.12,0.21,0.41,0.63,0.23,0.94,0.17,0.94,0.91,0.85,0.81,2.85,1,0,0,0,"PK,0K,01,02,03,04,05,06,07,08"
1063,1063,32K045,40.686658,-73.910178,0.8240000000000001,0.14,0.02,0.48,0.47,0.95,0.01,0.9,0.37,0.9,0.89,0.95,0.85,2.4450000000000003,0,1,0,0,"0K,01,02,03,04,05,06,07,08,SE"
1064,1064,32K075,40.693253999999996,-73.92132099999998,0.856,0.16,0.02,0.21,0.74,0.96,0.02,0.91,0.35,0.91,0.87,0.87,0.81,2.23,0,1,0,0,"PK,0K,01,02,03,04,05"
1065,1065,32K086,40.700748,-73.91766,0.8809999999999999,0.28,0.04,0.01,0.94,0.95,0.01,0.95,0.16,0.93,0.95,0.95,0.85,2.325,0,1,0,0,"0K,01,02,03,04,05"
1066,1066,32K106,40.693690999999994,-73.913234,0.847,0.26,0.02,0.12,0.86,0.98,0.01,0.92,0.33,0.96,0.94,0.96,0.83,2.245,0,1,0,0,"PK,0K,01,02,03,04,05"
1067,1067,32K116,40.698057,-73.916588,0.8420000000000001,0.26,0.02,0.04,0.94,0.98,0.0,0.94,0.21,0.9,0.81,0.9,0.79,2.5250000000000004,0,1,0,0,"0K,01,02,03,04,05"
1068,1068,32K123,40.703905,-73.922574,0.8590000000000001,0.28,0.04,0.03,0.9,0.94,0.01,0.95,0.17,0.9,0.94,0.94,0.89,2.29,0,1,0,0,"0K,01,02,03,04,05"
1069,1069,32K145,40.701446000000004,-73.932301,0.855,0.17,0.01,0.03,0.94,0.97,0.02,0.93,0.24,0.91,0.91,0.93,0.82,2.275,0,0,0,0,"PK,0K,01,02,03,04,05"
1070,1070,32K151,40.693371,-73.908233,0.892,0.21,0.0,0.19,0.73,0.92,0.08,0.93,0.28,0.84,0.85,0.87,0.87,2.06,0,0,0,0,"PK,0K,01,02,03,04,05"
1071,1071,32K162,40.706871,-73.92002,0.845,0.21,0.02,0.03,0.92,0.95,0.02,0.91,0.31,0.89,0.83,0.84,0.77,2.23,0,1,0,0,"06,07,08"
1072,1072,32K274,40.694186,-73.928157,0.833,0.21,0.01,0.1,0.85,0.95,0.01,0.92,0.31,0.91,0.88,0.95,0.85,2.31,0,1,0,0,"PK,0K,01,02,03,04,05"
