,Location Code,District,Latitude,Longitude,Zip,Grades,Community School?,Economic Need Index,Percent ELL,Percent Asian,Percent Black,Percent Hispanic,Percent Black / Hispanic,Percent White,Percent of Students Chronically Absent,Rigorous Instruction %,Collaborative Teachers %,Supportive Environment %,Strong Family-Community Ties %,Student Achievement Rating,Total Proficiency,Grade_cats,SA_Rating_Approaching Target,SA_Rating_Exceeding Target,SA_Rating_Meeting Target,SA_Rating_Not Meeting Target,Community_School_Yes
1075,31R055,31,40.536389,-74.163422,10312,"PK,0K,01,02,03,04,05",No,0.278,0.02,0.02,0.0,0.11,0.12,0.85,0.11,0.95,0.91,0.89,0.86,Meeting Target,5.79,Elem_Middle,0,0,1,0,0
1076,31R056,31,40.541959999999996,-74.21396700000001,10309,"PK,0K,01,02,03,04,05",No,0.25,0.01,0.04,0.01,0.13,0.14,0.81,0.12,0.93,0.89,0.93,0.82,Exceeding Target,6.38,Elem_Middle,0,1,0,0,0
1077,31R057,31,40.611011,-74.083588,10304,"PK,0K,01,02,03,04,05",No,0.845,0.08,0.04,0.53,0.34,0.88,0.07,0.36,0.92,0.91,0.89,0.84,Meeting Target,4.58,Elem_Middle,0,0,1,0,0
1078,31R058,31,40.583065999999995,-74.160687,10314,"PK,0K,01,02,03,04,05",No,0.35700000000000004,0.05,0.14,0.06,0.25,0.31,0.53,0.16,0.96,0.97,0.94,0.81,Meeting Target,5.52,Elem_Middle,0,0,1,0,0
1079,31R060,31,40.610556,-74.162328,10314,"PK,0K,01,02,03,04,05,SE",No,0.35600000000000004,0.04,0.11,0.04,0.26,0.3,0.56,0.1,0.85,0.84,0.91,0.84,Approaching Target,5.4,Elem_Middle,1,0,0,0,0
1080,31R061,31,40.634527,-74.097992,10301,"06,07,08",No,0.7170000000000001,0.09,0.05,0.34,0.44,0.78,0.16,0.29,0.81,0.85,0.81,0.74,Meeting Target,4.77,Elem_Middle,0,0,1,0,0
1081,31R063,31,40.581969,-74.15935999999999,10314,"06,07,08",No,0.317,0.0,0.1,0.07,0.2,0.27,0.62,0.1,0.94,0.88,0.9,0.76,Exceeding Target,6.039999999999999,Elem_Middle,0,1,0,0,0
1082,31R065,31,40.633709,-74.078261,10301,"PK,0K,01,02,03,04,05",No,0.503,0.03,0.04,0.22,0.41,0.63,0.27,0.12,0.98,0.97,0.98,0.89,Meeting Target,5.68,Elem_Middle,0,0,1,0,0
1083,31R069,31,40.591227,-74.15756,10314,"0K,01,02,03,04,05",No,0.371,0.05,0.14,0.03,0.22,0.25,0.59,0.12,0.98,0.94,0.96,0.82,Meeting Target,5.74,Elem_Middle,0,0,1,0,0
1084,31R072,31,40.59247,-74.158532,10314,"06,07,08",No,0.366,0.04,0.2,0.05,0.24,0.29,0.5,0.17,0.89,0.93,0.86,0.69,Exceeding Target,5.62,Elem_Middle,0,1,0,0,0
1085,31R074,31,40.638837,-74.079494,10301,"0K,01,02,03,04,05",No,0.8170000000000001,0.3,0.07,0.24,0.63,0.87,0.06,0.29,0.83,0.83,0.81,0.86,Exceeding Target,4.6,Elem_Middle,0,1,0,0,0
1086,31R075,31,40.544369,-74.197201,10312,"06,07,08",No,0.207,0.01,0.09,0.01,0.1,0.11,0.79,0.12,0.92,0.94,0.85,0.74,Exceeding Target,6.21,Elem_Middle,0,1,0,0,0
1087,31R078,31,40.622417999999996,-74.079229,10304,"PK,0K,01,02,03,04,05",Yes,0.884,0.07,0.03,0.42,0.49,0.91,0.05,0.41,0.91,0.9,0.77,0.84,Meeting Target,4.3100000000000005,Elem_Middle,0,0,1,0,1
1088,31R080,31,40.608441,-74.105262,10301,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.366,0.01,0.08,0.2,0.22,0.42,0.48,0.1,0.93,0.92,0.87,0.8,Meeting Target,5.71,K_to_12,0,0,1,0,0
1089,31R861,31,40.620326,-74.16443199999999,10314,"PK,0K,01,02,03,04,05,06,07,08",No,0.569,0.04,0.12,0.21,0.41,0.63,0.23,0.17,0.94,0.91,0.85,0.81,Exceeding Target,5.7,Elem_Middle,0,1,0,0,0
1090,32K045,32,40.686658,-73.910178,11207,"0K,01,02,03,04,05,06,07,08,SE",No,0.8240000000000001,0.14,0.02,0.48,0.47,0.95,0.01,0.37,0.9,0.89,0.95,0.85,Meeting Target,4.890000000000001,Elem_Middle,0,0,1,0,0
1091,32K075,32,40.693253999999996,-73.92132099999999,11221,"PK,0K,01,02,03,04,05",No,0.856,0.16,0.02,0.21,0.74,0.96,0.02,0.35,0.91,0.87,0.87,0.81,Meeting Target,4.46,Elem_Middle,0,0,1,0,0
1092,32K086,32,40.700748,-73.91766,11237,"0K,01,02,03,04,05",No,0.8809999999999999,0.28,0.04,0.01,0.94,0.95,0.01,0.16,0.93,0.95,0.95,0.85,Meeting Target,4.65,Elem_Middle,0,0,1,0,0
1093,32K106,32,40.693690999999994,-73.913234,11221,"PK,0K,01,02,03,04,05",No,0.847,0.26,0.02,0.12,0.86,0.98,0.01,0.33,0.96,0.94,0.96,0.83,Meeting Target,4.49,Elem_Middle,0,0,1,0,0
1094,32K116,32,40.698057,-73.916588,11237,"0K,01,02,03,04,05",No,0.8420000000000001,0.26,0.02,0.04,0.94,0.98,0.0,0.21,0.9,0.81,0.9,0.79,Meeting Target,5.050000000000001,Elem_Middle,0,0,1,0,0
1095,32K123,32,40.703905,-73.922574,11237,"0K,01,02,03,04,05",No,0.8590000000000001,0.28,0.04,0.03,0.9,0.94,0.01,0.17,0.9,0.94,0.94,0.89,Meeting Target,4.58,Elem_Middle,0,0,1,0,0
1096,32K145,32,40.701446000000004,-73.932301,11206,"PK,0K,01,02,03,04,05",No,0.855,0.17,0.01,0.03,0.94,0.97,0.02,0.24,0.91,0.91,0.93,0.82,Approaching Target,4.55,Elem_Middle,1,0,0,0,0
1097,32K151,32,40.693371,-73.908233,11237,"PK,0K,01,02,03,04,05",No,0.892,0.21,0.0,0.19,0.73,0.92,0.08,0.28,0.84,0.85,0.87,0.87,Approaching Target,4.12,Elem_Middle,1,0,0,0,0
1098,32K162,32,40.706871,-73.92002,11237,"06,07,08",No,0.845,0.21,0.02,0.03,0.92,0.95,0.02,0.31,0.89,0.83,0.84,0.77,Meeting Target,4.46,Elem_Middle,0,0,1,0,0
1099,32K274,32,40.694186,-73.928157,11221,"PK,0K,01,02,03,04,05",No,0.833,0.21,0.01,0.1,0.85,0.95,0.01,0.31,0.91,0.88,0.95,0.85,Meeting Target,4.62,Elem_Middle,0,0,1,0,0
1100,32K291,32,40.695648,-73.915406,11221,"06,07,08",Yes,0.8390000000000001,0.3,0.01,0.15,0.81,0.96,0.03,0.36,0.96,0.97,0.88,0.78,Meeting Target,4.27,Elem_Middle,0,0,1,0,1
1101,32K299,32,40.690996999999996,-73.91785,11221,"PK,0K,01,02,03,04,05",No,0.893,0.16,0.0,0.47,0.51,0.98,0.02,0.29,0.95,0.92,0.93,0.98,Exceeding Target,4.77,Elem_Middle,0,1,0,0,0
1102,32K347,32,40.700818,-73.927587,11221,"06,07,08",No,0.821,0.18,0.02,0.07,0.89,0.96,0.01,0.24,0.86,0.9,0.82,0.81,Meeting Target,4.55,Elem_Middle,0,0,1,0,0
1103,32K349,32,40.700818,-73.927587,11211,"06,07,08",Yes,0.863,0.3,0.0,0.04,0.95,0.99,0.0,0.18,0.85,0.91,0.83,0.78,Meeting Target,4.51,Elem_Middle,0,0,1,0,1
1104,32K376,32,40.698048,-73.92016600000001,11237,"0K,01,02,03,04,05",No,0.88,0.17,0.01,0.07,0.9,0.97,0.02,0.13,0.96,0.97,0.98,0.81,Exceeding Target,5.34,Elem_Middle,0,1,0,0,0
1105,32K377,32,40.693816999999996,-73.914879,11221,"PK,0K,01,02,03,04,05,06,07,08",No,0.8190000000000001,0.19,0.01,0.12,0.85,0.97,0.02,0.32,0.9,0.85,0.85,0.81,Approaching Target,4.36,Elem_Middle,1,0,0,0,0
1106,32K383,32,40.697891999999996,-73.919072,11237,"05,06,07,08",No,0.643,0.02,0.05,0.43,0.5,0.93,0.01,0.1,0.89,0.9,0.85,0.77,Approaching Target,5.62,Elem_Middle,1,0,0,0,0
1107,32K384,32,40.68977,-73.904832,11207,"PK,0K,01,02,03,04,05,06,07,08",No,0.863,0.25,0.02,0.12,0.85,0.97,0.01,0.23,0.88,0.91,0.93,0.79,Meeting Target,4.76,Elem_Middle,0,0,1,0,0
1108,32K554,32,40.697590999999996,-73.913097,11237,"06,07,08,09,10,11,12",No,0.667,0.02,0.06,0.11,0.77,0.89,0.05,0.08,0.92,0.99,0.96,0.83,Meeting Target,6.75,with_high,0,0,1,0,0
1109,32K562,32,40.688922,-73.91033,11207,"06,07,08",No,0.848,0.25,0.01,0.28,0.69,0.96,0.02,0.25,0.88,0.95,0.89,0.79,Approaching Target,4.06,Elem_Middle,1,0,0,0,0
1114,84K333,17,40.677036,-73.960074,11238,"0K,01,02,03,04,05,06,07,08",No,0.716,0.05,0.03,0.78,0.16,0.94,0.0,0.16,0.92,0.93,0.92,0.86,Approaching Target,4.88,Elem_Middle,1,0,0,0,0
1115,84K355,14,40.705915000000005,-73.962068,11211,"05,06,07,08,09,10,11,12",No,0.713,0.04,0.0,0.35,0.63,0.98,0.02,0.04,0.91,0.97,0.87,0.85,Exceeding Target,5.59,with_high,0,1,0,0,0
1116,84K356,17,40.662087,-73.936458,11203,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.57,0.0,0.0,0.95,0.04,0.99,0.0,0.01,0.84,0.84,0.81,0.85,Meeting Target,5.52,K_to_12,0,0,1,0,0
1117,84K357,17,40.672272,-73.937164,11213,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.7190000000000001,0.01,0.01,0.87,0.09,0.96,0.01,0.16,0.84,0.82,0.81,0.83,Exceeding Target,5.21,K_to_12,0,1,0,0,0
1118,84K358,19,40.663784,-73.893259,11207,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.693,0.01,0.0,0.82,0.16,0.98,0.0,0.02,0.91,0.91,0.86,0.89,Meeting Target,5.640000000000001,K_to_12,0,0,1,0,0
1119,84K360,16,40.675732,-73.935082,11213,"06,07,08,09,10,11,12",No,0.748,0.03,0.0,0.83,0.15,0.98,0.01,0.13,0.8,0.83,0.8,0.78,Approaching Target,4.36,with_high,1,0,0,0,0
1120,84K362,15,40.662963,-73.992106,11215,"0K,01,02,03,04,05,06,07,08",No,0.484,0.03,0.03,0.26,0.4,0.66,0.28,0.07,0.96,0.94,0.94,0.85,Exceeding Target,6.279999999999999,Elem_Middle,0,1,0,0,0
1121,84K367,14,40.696726,-73.94730899999999,11206,"0K,01,02,03,04,05,06,07,08",No,0.75,0.04,0.01,0.69,0.27,0.96,0.01,1.0,1.0,0.96,0.96,0.96,Meeting Target,7.46,Elem_Middle,0,0,1,0,0
1122,84K379,18,40.642544,-73.90803000000001,11236,"0K,01,02,03,04,05,06,07,08",No,0.5379999999999999,0.04,0.01,0.9,0.05,0.96,0.0,0.1,0.83,0.81,0.78,0.84,Approaching Target,4.779999999999999,Elem_Middle,1,0,0,0,0
1123,84K386,19,40.670064,-73.87455600000001,11208,"06,07,08",No,0.703,0.03,0.02,0.76,0.19,0.96,0.0,0.14,0.78,0.71,0.8,0.79,Approaching Target,4.74,Elem_Middle,1,0,0,0,0
1124,84K406,16,40.688447,-73.935295,11221,"0K,01,02,03,04,05",No,0.818,0.08,0.01,0.74,0.2,0.94,0.01,0.26,0.95,0.93,0.92,0.9,Meeting Target,5.210000000000001,Elem_Middle,0,0,1,0,0
1125,84K508,13,40.682396000000004,-73.965924,11238,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.6920000000000001,0.0,0.01,0.88,0.11,0.99,0.0,0.01,0.94,0.93,0.84,0.88,Meeting Target,5.6,K_to_12,0,0,1,0,0
1126,84K517,13,40.681896,-73.945611,11216,"0K,01,02,03,04,05,06,07,08",No,0.6729999999999999,0.02,0.01,0.87,0.09,0.96,0.01,0.12,0.92,0.89,0.94,0.87,Exceeding Target,6.09,Elem_Middle,0,1,0,0,0
1127,84K536,13,40.695143,-73.977889,11205,"0K,01,02,03,04,05,06,07,08",No,0.36200000000000004,0.02,0.04,0.33,0.16,0.48,0.39,0.0,0.91,0.93,0.86,0.97,Meeting Target,5.72,Elem_Middle,0,0,1,0,0
1128,84K538,32,40.697891999999996,-73.919072,11237,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.718,0.08,0.01,0.38,0.6,0.99,0.0,0.01,0.93,0.93,0.9,0.89,Exceeding Target,6.0,K_to_12,0,1,0,0,0
1129,84K593,16,40.683446999999994,-73.925849,11233,"0K,01,02,03,04,05,06,07,08",No,0.652,0.02,0.02,0.88,0.08,0.96,0.01,0.0,0.89,0.88,0.77,0.86,Meeting Target,5.83,Elem_Middle,0,0,1,0,0
1130,84K608,18,40.677469,-73.942071,11212,"05,06,07,08,09,10,11,12",No,0.47700000000000004,0.01,0.0,0.97,0.02,0.99,0.0,0.05,0.84,0.89,0.86,0.85,Exceeding Target,5.66,with_high,0,1,0,0,0
1131,84K626,23,40.674493,-73.913246,11233,"0K,01,02,03,04,05",No,0.735,0.01,0.0,0.88,0.11,0.99,0.0,0.04,0.91,0.91,0.83,0.87,Approaching Target,5.369999999999999,Elem_Middle,1,0,0,0,0
1132,84K648,16,40.687938,-73.932378,11221,"05,06,07,08,09,10,11,12",No,0.69,0.02,0.01,0.77,0.18,0.95,0.0,0.06,0.93,0.97,0.88,0.89,Meeting Target,5.29,with_high,0,0,1,0,0
1133,84K649,16,40.687938,-73.932378,11221,"0K,01,02,03,04,05",No,0.763,0.06,0.04,0.68,0.24,0.92,0.02,0.0,0.84,0.84,0.87,0.86,Meeting Target,5.1899999999999995,Elem_Middle,0,0,1,0,0
1134,84K651,15,40.675877,-74.003636,11231,"0K,01,02,03,04,05,06,07,08",No,0.7759999999999999,0.05,0.02,0.42,0.52,0.94,0.03,0.0,0.9,0.84,0.83,0.88,Meeting Target,5.4,Elem_Middle,0,0,1,0,0
1135,84K652,18,40.662056,-73.920703,11212,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.606,0.01,0.01,0.95,0.03,0.98,0.0,0.04,0.84,0.87,0.83,0.84,Approaching Target,5.109999999999999,K_to_12,1,0,0,0,0
1139,84K701,14,40.694156,-73.94779,11206,"0K,01,02,03,04,05",No,0.757,0.07,0.02,0.81,0.16,0.97,0.0,0.26,0.86,0.88,0.85,0.88,Approaching Target,5.029999999999999,Elem_Middle,1,0,0,0,0
1140,84K702,13,40.689626000000004,-73.96109399999999,11205,"0K,01,02,03,04,05",No,0.635,0.02,0.0,0.8,0.15,0.95,0.01,0.16,0.83,0.84,0.79,0.9,Approaching Target,5.08,Elem_Middle,1,0,0,0,0
1141,84K703,14,40.699216,-73.945215,11206,"0K,01,02,03,04,05,06,07,08",No,0.812,0.07,0.02,0.38,0.57,0.95,0.02,0.0,0.88,0.89,0.84,0.89,Approaching Target,4.66,Elem_Middle,1,0,0,0,0
1142,84K704,17,40.656389000000004,-73.951462,11226,"0K,01,02,03,04,05,06,07,08",No,0.5579999999999999,0.05,0.0,0.84,0.12,0.96,0.0,0.11,0.83,0.84,0.78,0.87,Approaching Target,5.01,Elem_Middle,1,0,0,0,0
1143,84K707,15,40.648154999999996,-73.978583,11218,"06,07,08,09,10,11,12",No,0.354,0.02,0.06,0.15,0.34,0.49,0.37,0.07,0.85,0.91,0.87,0.86,Meeting Target,5.869999999999999,with_high,0,0,1,0,0
1144,84K710,23,40.668634999999995,-73.905086,11212,"05,06,07,08,09,10,11,12",No,0.7190000000000001,0.03,0.01,0.72,0.18,0.9,0.01,0.06,0.88,0.88,0.83,0.85,Meeting Target,5.220000000000001,with_high,0,0,1,0,0
1145,84K711,23,40.655763,-73.906685,11212,"0K,01,02,03,04,05,06,07,08",No,0.792,0.01,0.0,0.84,0.14,0.98,0.0,0.1,0.9,0.88,0.83,0.87,Meeting Target,5.87,Elem_Middle,0,0,1,0,0
1146,84K712,16,40.688119,-73.924441,11221,"0K,01,02,03,04,05,06,07,08",No,0.68,0.02,0.02,0.84,0.11,0.95,0.01,0.18,0.93,0.93,0.84,0.89,Meeting Target,6.470000000000001,Elem_Middle,0,0,1,0,0
1147,84K724,18,40.644044,-73.892737,11236,"0K,01,02,03,04,05",No,0.557,0.01,0.01,0.9,0.06,0.96,0.01,0.1,0.96,0.98,0.93,0.89,Exceeding Target,5.37,Elem_Middle,0,1,0,0,0
1148,84K730,15,40.677847,-74.004818,11231,"06,07,08,09,10,11,12",No,0.753,0.03,0.0,0.49,0.43,0.92,0.03,0.36,0.87,0.85,0.83,0.88,Approaching Target,4.720000000000001,with_high,1,0,0,0,0
1149,84K731,16,40.68972,-73.92501899999999,11221,"0K,01,02,03,04,05,06,07,08",No,0.6990000000000001,0.02,0.01,0.86,0.12,0.97,0.01,0.14,0.84,0.79,0.81,0.81,Approaching Target,4.720000000000001,Elem_Middle,1,0,0,0,0
1151,84K737,23,40.668975,-73.917872,11212,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.758,0.01,0.01,0.87,0.11,0.98,0.0,0.09,0.85,0.87,0.86,0.83,Approaching Target,5.13,K_to_12,1,0,0,0,0
1152,84K740,19,40.669455,-73.867298,11208,"0K,01,02,03,04,05,06,07,08",No,0.71,0.01,0.06,0.69,0.23,0.92,0.0,0.12,0.87,0.88,0.83,0.89,Meeting Target,5.18,Elem_Middle,0,0,1,0,0
1154,84K742,17,40.672706,-73.92893000000001,11213,"0K,01,02,03,04,05,06,07,08",No,0.78,0.04,0.01,0.89,0.08,0.97,0.01,0.17,0.8,0.72,0.8,0.83,Approaching Target,4.65,Elem_Middle,1,0,0,0,0
1155,84K744,21,40.598888,-73.974233,11223,"05,06,07,08,09,10,11,12",No,0.7070000000000001,0.03,0.09,0.4,0.32,0.72,0.16,0.28,0.86,0.89,0.82,0.84,Exceeding Target,5.33,with_high,0,1,0,0,0
1156,84K746,22,40.611413,-73.913977,11234,"0K,01,02,03,04,05",No,0.46299999999999997,0.08,0.01,0.4,0.04,0.44,0.54,0.1,0.98,0.96,0.97,0.88,Meeting Target,5.98,Elem_Middle,0,0,1,0,0
1159,84K757,13,40.686208,-73.940924,11221,"06,07,08,09,10",No,0.7390000000000001,0.04,0.02,0.78,0.17,0.95,0.01,0.21,0.81,0.87,0.89,0.83,Meeting Target,4.58,with_high,0,0,1,0,0
1160,84K758,15,40.656203999999995,-73.982638,11215,"06,07,08",No,0.485,0.03,0.07,0.33,0.33,0.66,0.23,0.08,0.75,0.82,0.83,0.88,Approaching Target,5.029999999999999,Elem_Middle,1,0,0,0,0
1162,84K769,19,40.667817,-73.898173,11207,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.8009999999999999,0.09,0.01,0.71,0.27,0.98,0.01,0.25,0.79,0.69,0.83,0.86,Approaching Target,4.88,K_to_12,1,0,0,0,0
1163,84K774,19,40.676982,-73.883838,11208,"0K,01,02,03,04,05,06,07,08",No,0.748,0.07,0.04,0.68,0.26,0.94,0.01,0.02,0.83,0.86,0.92,0.95,Meeting Target,5.42,Elem_Middle,0,0,1,0,0
1164,84K775,23,40.672333,-73.906225,11212,"0K,01,02,03,04,05,06,07,08",No,0.745,0.03,0.0,0.84,0.13,0.96,0.01,0.16,0.96,0.95,0.87,0.9,Exceeding Target,6.48,Elem_Middle,0,1,0,0,0
1165,84K777,23,40.678113,-73.915211,11233,"05,06,07,08,09,10,11,12",No,0.682,0.01,0.01,0.88,0.06,0.94,0.01,0.0,0.93,0.92,0.84,0.87,Meeting Target,5.63,with_high,0,0,1,0,0
1166,84K780,13,40.678584,-73.96634,11238,"05,06,07,08,09,10,11,12",No,0.627,0.02,0.01,0.82,0.09,0.9,0.01,0.04,0.89,0.92,0.83,0.86,Meeting Target,5.34,with_high,0,0,1,0,0
1167,84K782,16,40.694681,-73.937742,11206,"0K,01,02,03,04,05",No,0.789,0.08,0.0,0.62,0.35,0.98,0.01,0.19,0.84,0.82,0.82,0.84,Approaching Target,4.93,Elem_Middle,1,0,0,0,0
1168,84K785,19,40.660065,-73.883496,11207,"0K,01,02,03,04,05",No,0.68,0.0,0.0,0.87,0.11,0.98,0.01,0.18,0.93,0.98,0.93,0.91,Meeting Target,5.199999999999999,Elem_Middle,0,0,1,0,0
1169,84K791,22,40.632144,-73.969817,11230,"0K,01,02,03,04,05,06,07,08",No,0.604,0.07,0.21,0.59,0.16,0.75,0.03,0.15,0.93,0.9,0.95,0.88,Approaching Target,5.3100000000000005,Elem_Middle,1,0,0,0,0
1170,84K792,18,40.654135,-73.908199,11212,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.447,0.0,0.01,0.9,0.07,0.97,0.01,0.06,0.86,0.9,0.87,0.9,Approaching Target,4.8100000000000005,K_to_12,1,0,0,0,0
1171,84K793,32,40.693686,-73.90903,11221,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.76,0.18,0.01,0.25,0.72,0.97,0.01,0.05,0.8,0.68,0.89,0.83,Approaching Target,5.16,K_to_12,1,0,0,0,0
1172,84K797,18,40.643727,-73.922256,11203,"0K,01,02,03,04,05",No,0.555,0.0,0.0,0.97,0.02,0.98,0.01,0.01,0.91,0.89,0.92,0.91,Approaching Target,5.1,Elem_Middle,1,0,0,0,0
1173,84K803,13,40.698516,-73.986971,11201,"06,07,08",No,0.639,0.02,0.02,0.7,0.19,0.89,0.05,1.0,0.83,0.88,0.78,0.79,Meeting Target,5.199999999999999,Elem_Middle,0,0,1,0,0
1174,84M065,5,40.810555,-73.948862,10027,"06,07,08",No,0.755,0.06,0.0,0.66,0.31,0.98,0.01,0.19,0.97,0.99,0.88,0.83,Exceeding Target,5.42,Elem_Middle,0,1,0,0,0
1175,84M068,6,40.839408,-73.935772,10032,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.78,0.13,0.0,0.12,0.86,0.99,0.01,0.08,0.91,0.96,0.9,0.89,Exceeding Target,5.42,K_to_12,0,1,0,0,0
1183,84M202,1,40.719935,-73.991656,10002,"06,07,08,09,10,11,12",No,0.7070000000000001,0.07,0.22,0.24,0.52,0.75,0.02,0.15,0.0,0.0,0.0,0.0,Meeting Target,5.220000000000001,with_high,0,0,1,0,0
1184,84M279,3,40.801651,-73.95529499999999,10026,"06,07,08,09,10,11,12",No,0.758,0.09,0.01,0.56,0.42,0.98,0.0,0.22,0.79,0.69,0.79,0.77,Approaching Target,4.14,with_high,1,0,0,0,0
1185,84M284,5,40.812589,-73.94815600000001,10027,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.768,0.02,0.0,0.85,0.12,0.97,0.0,0.13,0.85,0.8,0.87,0.82,Meeting Target,5.42,K_to_12,0,0,1,0,0
1186,84M320,1,40.71823,-73.984082,10002,"0K,01,02,03,04,05",No,0.733,0.06,0.03,0.2,0.71,0.9,0.03,0.17,0.92,0.94,0.97,0.89,Exceeding Target,5.539999999999999,Elem_Middle,0,1,0,0,0
1187,84M329,3,40.798495,-73.949849,10026,"0K,01,02,03,04",No,0.7759999999999999,0.04,0.0,0.59,0.36,0.95,0.04,0.15,0.82,0.84,0.84,0.88,Approaching Target,4.7,Elem_Middle,1,0,0,0,0
1188,84M330,1,40.71987,-73.977376,10002,"0K,01,02,03,04,05",No,0.733,0.02,0.02,0.45,0.49,0.94,0.02,0.18,0.9,0.93,0.85,0.87,Meeting Target,5.550000000000001,Elem_Middle,0,0,1,0,0
1189,84M335,4,40.799315,-73.933952,10035,"01,05,06,07,08,K",No,0.722,0.05,0.0,0.65,0.33,0.98,0.01,0.14,0.86,0.86,0.8,0.81,Meeting Target,5.08,Elem_Middle,0,0,1,0,0
1190,84M336,5,40.819764,-73.95724,10027,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.7979999999999999,0.12,0.0,0.3,0.68,0.98,0.01,0.12,0.93,0.95,0.88,0.9,Exceeding Target,5.73,K_to_12,0,1,0,0,0
1191,84M341,5,40.806204,-73.94102,10035,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.757,0.03,0.0,0.84,0.13,0.97,0.0,0.14,0.86,0.85,0.8,0.83,Exceeding Target,5.699999999999999,K_to_12,0,1,0,0,0
1192,84M350,5,40.814949,-73.945808,10030,"09,10,11,12",No,0.7140000000000001,0.03,0.01,0.67,0.29,0.97,0.01,0.15,0.91,0.96,0.86,0.82,Exceeding Target,5.71,with_high,0,1,0,0,0
1193,84M351,3,40.803013,-73.948255,10026,"0K,01,02,03,04,05",No,0.7120000000000001,0.03,0.01,0.74,0.21,0.95,0.01,1.0,0.96,0.93,0.83,0.94,Meeting Target,6.85,Elem_Middle,0,0,1,0,0
1194,84M353,6,40.828615,-73.945402,10031,"05,06,07,08,09,10,11,12",No,0.838,0.11,0.0,0.04,0.96,1.0,0.0,0.1,0.84,0.89,0.84,0.78,Approaching Target,4.75,with_high,1,0,0,0,0
1195,84M382,4,40.788340999999996,-73.94409499999999,10029,"0K,01,02,03,04,05,06,07,08",No,0.8059999999999999,0.06,0.01,0.32,0.65,0.97,0.01,0.16,0.87,0.93,0.82,0.9,Exceeding Target,5.359999999999999,Elem_Middle,0,1,0,0,0
1196,84M384,5,40.805719,-73.935335,10035,"0K,01,02,03,04,05,06,07,08",No,0.7340000000000001,0.04,0.01,0.73,0.23,0.97,0.01,1.0,0.9,0.94,0.87,0.92,Meeting Target,6.85,Elem_Middle,0,0,1,0,0
1197,84M385,4,40.796046000000004,-73.944549,10029,"0K,01,02,03,04,05,06,07,08",No,0.72,0.04,0.01,0.61,0.34,0.94,0.02,1.0,0.94,0.94,0.88,0.92,Exceeding Target,7.18,Elem_Middle,0,1,0,0,0
1198,84M386,3,40.801651,-73.95529499999999,10026,"0K,01,02,03,04,05,06,07,08",No,0.711,0.05,0.01,0.66,0.28,0.94,0.03,1.0,0.99,0.95,0.91,0.94,Exceeding Target,7.18,Elem_Middle,0,1,0,0,0
1199,84M388,5,40.814949,-73.945808,10030,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.818,0.09,0.01,0.66,0.29,0.95,0.01,0.05,0.87,0.94,0.91,0.82,Approaching Target,4.42,K_to_12,1,0,0,0,0
1200,84M430,6,40.863962,-73.93304300000001,10040,"05,06,07,08",No,0.8109999999999999,0.22,0.0,0.06,0.92,0.98,0.01,0.04,0.96,0.94,0.92,0.84,Exceeding Target,5.1,Elem_Middle,0,1,0,0,0
1201,84M478,6,40.869008,-73.920884,10034,"05,06,07,08,09,10,11,12",No,0.764,0.14,0.0,0.06,0.93,0.98,0.01,0.13,0.84,0.86,0.84,0.82,Meeting Target,4.74,with_high,0,0,1,0,0
1202,84M481,5,40.814412,-73.945122,10030,"06,07,08",No,0.746,0.06,0.01,0.64,0.33,0.97,0.01,0.17,0.86,0.89,0.78,0.85,Meeting Target,5.11,Elem_Middle,0,0,1,0,0
1203,84M482,5,40.820192,-73.944457,10030,"0K,01,02,03,04,05,06,07,08",No,0.789,0.06,0.01,0.66,0.29,0.95,0.01,1.0,0.93,0.99,0.98,0.93,Meeting Target,7.0600000000000005,Elem_Middle,0,0,1,0,0
1204,84M483,3,40.807539,-73.954227,10027,"0K,01,02,03,04,05,06,07,08,09,10,11,12",No,0.609,0.16,0.01,0.65,0.14,0.79,0.13,0.09,0.94,0.81,0.94,0.85,Meeting Target,5.0600000000000005,K_to_12,0,0,1,0,0
1205,84M518,4,40.790378000000004,-73.942991,10026,"0K,01,02,03,04,05,06,07,08",No,0.8220000000000001,0.09,0.01,0.29,0.64,0.93,0.02,0.26,0.93,0.9,0.93,0.89,Meeting Target,5.45,Elem_Middle,0,0,1,0,0
